micros,pressure,temperature
492314.00,1009.7700,21.87
492886.00,1009.0900,21.87
493456.00,1010.1500,21.87
494025.00,1009.6700,21.87
494605.00,1009.9600,21.87
495184.00,1009.9600,21.87
495753.00,1009.4800,21.87
496334.00,1009.7700,21.87
496905.00,1009.5800,21.87
497473.00,1009.5800,21.87
498064.00,1009.8600,21.87
498642.00,1009.8600,21.87
499214.00,1009.4800,21.87
499798.00,1009.4800,21.87
500369.00,1009.9600,21.87
500948.00,1009.6700,21.87
501523.00,1009.5800,21.87
502093.00,1009.9600,21.87
502664.00,1009.7700,21.87
503234.00,1009.6700,21.87
503818.00,1009.4800,21.87
504387.00,1009.5800,21.87
504964.00,1009.7700,21.87
505532.00,1009.5800,21.87
506115.00,1009.5800,21.87
506696.00,1009.4800,21.87
507279.00,1009.7700,21.87
507858.00,1009.6700,21.87
508431.00,1009.7700,21.87
509001.00,1009.7700,21.87
509586.00,1009.3800,21.87
510163.00,1009.8600,21.87
510732.00,1009.8600,21.87
511309.00,1009.5800,21.87
511879.00,1009.6700,21.87
512452.00,1009.6700,21.87
513021.00,1009.3800,21.87
513604.00,1009.7700,21.87
514185.00,1009.2900,21.87
514754.00,1009.8600,21.87
515331.00,1009.2900,21.87
515904.00,1009.6700,21.87
516476.00,1009.2900,21.87
517046.00,1009.7700,21.87
517618.00,1009.8600,21.87
518188.00,1009.4800,21.87
518768.00,1009.7700,21.87
519341.00,1009.9600,21.87
519912.00,1009.8600,21.87
520509.00,1009.5800,21.87
521094.00,1009.3800,21.87
521666.00,1009.3800,21.87
522238.00,1009.6700,21.87
522833.00,1009.5800,21.87
523406.00,1009.6700,21.87
523987.00,1009.4800,21.87
524560.00,1009.8600,21.87
525130.00,1009.7700,21.87
525717.00,1009.9600,21.87
526289.00,1009.5800,21.87
526882.00,1009.5800,21.87
527461.00,1009.4800,21.87
528041.00,1009.7700,21.87
528621.00,1010.0600,21.87
529192.00,1009.3800,21.87
529771.00,1009.9600,21.87
530344.00,1009.2900,21.87
530915.00,1009.6700,21.87
531501.00,1009.7700,21.87
532077.00,1009.5800,21.87
532653.00,1009.6700,21.87
533223.00,1009.5800,21.87
533796.00,1009.6700,21.87
534366.00,1009.5800,21.87
534941.00,1009.6700,21.87
535512.00,1009.3800,21.87
